EpidateDT,CaseCNT,RollingNBR,CumulativeCNT,UpdateDT,ReportDT,CaseRollNBR
2022-05-29,6,3.285714286,46,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,3.28571428571429
2022-05-30,5,3.571428571,51,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,3.57142857142857
2022-05-31,6,3.857142857,57,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,3.85714285714286
2022-06-01,11,4.857142857,68,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,4.85714285714286
2022-06-02,12,6.285714286,80,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,6.28571428571429
2022-06-03,6,6.571428571,86,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,6.57142857142857
2022-06-04,4,7.142857143,90,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,7.14285714285714
2022-06-05,5,7,95,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,7
2022-06-06,22,9.428571429,117,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,9.42857142857143
2022-06-07,19,11.28571429,136,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,11.2857142857143
2022-06-08,13,11.57142857,149,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,11.5714285714286
2022-06-09,6,10.71428571,155,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,10.7142857142857
2022-06-10,22,13,177,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,13
2022-06-11,11,14,188,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,14
2022-06-12,28,17.28571429,216,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,17.2857142857143
2022-06-13,23,17.42857143,239,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,17.4285714285714
2022-06-14,26,18.42857143,265,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,18.4285714285714
2022-06-15,35,21.57142857,300,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,21.5714285714286
2022-06-16,26,24.42857143,326,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,24.4285714285714
2022-06-17,32,25.85714286,358,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,25.8571428571429
2022-06-18,25,27.85714286,383,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,27.8571428571429
2022-06-19,36,29,419,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,29
2022-06-20,38,31.14285714,457,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,31.1428571428571
2022-06-21,42,33.42857143,499,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,33.4285714285714
2022-06-22,62,37.28571429,561,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,37.2857142857143
2022-06-23,56,41.57142857,617,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,41.5714285714286
2022-06-24,49,44,666,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,44
2022-06-25,54,48.14285714,720,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,48.1428571428572
2022-06-26,63,52,783,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,52
2022-06-27,93,59.85714286,876,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,59.8571428571429
2022-06-28,89,66.57142857,965,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,66.5714285714286
2022-06-29,76,68.57142857,1041,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,68.5714285714286
2022-06-30,111,76.42857143,1152,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,76.4285714285714
2022-07-01,136,88.85714286,1288,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,88.8571428571429
2022-07-02,123,98.71428571,1411,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,98.7142857142857
2022-07-03,129,108.1428571,1540,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,108.142857142857
2022-07-04,160,117.7142857,1700,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,117.714285714286
2022-07-05,187,131.7142857,1887,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,131.714285714286
2022-07-06,172,145.4285714,2059,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,145.428571428571
2022-07-07,182,155.5714286,2241,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,155.571428571429
2022-07-08,241,170.5714286,2482,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,170.571428571429
2022-07-09,187,179.7142857,2669,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,179.714285714286
2022-07-10,217,192.2857143,2886,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,192.285714285714
2022-07-11,346,218.8571429,3232,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,218.857142857143
2022-07-12,231,225.1428571,3463,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,225.142857142857
2022-07-13,268,238.8571429,3731,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,238.857142857143
2022-07-14,295,255,4026,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,255
2022-07-15,345,269.8571429,4371,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,269.857142857143
2022-07-16,252,279.1428571,4623,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,279.142857142857
2022-07-17,245,283.1428571,4868,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,283.142857142857
2022-07-18,396,290.2857143,5264,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,290.285714285714
2022-07-19,328,304.1428571,5592,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,304.142857142857
2022-07-20,356,316.7142857,5948,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,316.714285714286
2022-07-21,339,323,6287,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,323
2022-07-22,361,325.2857143,6648,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,325.285714285714
2022-07-23,299,332,6947,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,332
2022-07-24,310,341.2857143,7257,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,341.285714285714
2022-07-25,518,358.7142857,7775,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,358.714285714286
2022-07-26,402,369.2857143,8177,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,369.285714285714
2022-07-27,452,383,8629,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,383
2022-07-28,432,396.2857143,9061,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,396.285714285714
2022-07-29,451,409.1428571,9512,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,409.142857142857
2022-07-30,358,417.5714286,9870,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,417.571428571429
2022-07-31,349,423.1428571,10219,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,423.142857142857
2022-08-01,624,438.2857143,10843,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,438.285714285714
2022-08-02,477,449,11320,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,449
2022-08-03,455,449.4285714,11775,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,449.428571428571
2022-08-04,437,450.1428571,12212,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,450.142857142857
2022-08-05,486,455.1428571,12698,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,455.142857142857
2022-08-06,371,457,13069,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,457
2022-08-07,322,453.1428571,13391,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,453.142857142857
2022-08-08,515,437.5714286,13906,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,437.571428571429
2022-08-09,427,430.4285714,14333,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,430.428571428571
2022-08-10,471,432.7142857,14804,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,432.714285714286
2022-08-11,412,429.1428571,15216,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,429.142857142857
2022-08-12,418,419.4285714,15634,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,419.428571428572
2022-08-13,353,416.8571429,15987,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,416.857142857143
2022-08-14,304,414.2857143,16291,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,414.285714285714
2022-08-15,491,410.8571429,16782,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,410.857142857143
2022-08-16,339,398.2857143,17121,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,398.285714285714
2022-08-17,335,378.8571429,17456,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,378.857142857143
2022-08-18,393,376.1428571,17849,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,376.142857142857
2022-08-19,405,374.2857143,18254,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,374.285714285714
2022-08-20,332,371.2857143,18586,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,371.285714285714
2022-08-21,267,366,18853,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,366
2022-08-22,367,348.2857143,19220,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,348.285714285714
2022-08-23,368,352.4285714,19588,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,352.428571428571
2022-08-24,313,349.2857143,19901,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,349.285714285714
2022-08-25,314,338,20215,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,338
2022-08-26,331,327.4285714,20546,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,327.428571428571
2022-08-27,223,311.8571429,20769,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,311.857142857143
2022-08-28,226,306,20995,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,306
2022-08-29,322,299.5714286,21317,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,299.571428571429
2022-08-30,271,285.7142857,21588,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,285.714285714286
2022-08-31,236,274.7142857,21824,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,274.714285714286
2022-09-01,338,278.1428571,22162,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,278.142857142857
2022-09-02,290,272.2857143,22452,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,272.285714285714
2022-09-03,192,267.8571429,22644,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,267.857142857143
2022-09-04,157,258,22801,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,258
2022-09-05,228,244.5714286,23029,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,244.571428571429
2022-09-06,282,246.1428571,23311,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,246.142857142857
2022-09-07,239,246.5714286,23550,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,246.571428571429
2022-09-08,230,231.1428571,23780,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,231.142857142857
2022-09-09,221,221.2857143,24001,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,221.285714285714
2022-09-10,168,217.8571429,24169,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,217.857142857143
2022-09-11,103,210.1428571,24272,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,210.142857142857
2022-09-12,243,212.2857143,24515,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,212.285714285714
2022-09-13,193,199.5714286,24708,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,199.571428571429
2022-09-14,174,190.2857143,24882,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,190.285714285714
2022-09-15,187,184.1428571,25069,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,184.142857142857
2022-09-16,181,178.4285714,25250,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,178.428571428571
2022-09-17,135,173.7142857,25385,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,173.714285714286
2022-09-18,118,175.8571429,25503,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,175.857142857143
2022-09-19,141,161.2857143,25644,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,161.285714285714
2022-09-20,173,158.4285714,25817,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,158.428571428571
2022-09-21,147,154.5714286,25964,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,154.571428571429
2022-09-22,151,149.4285714,26115,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,149.428571428571
2022-09-23,131,142.2857143,26246,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,142.285714285714
2022-09-24,82,134.7142857,26328,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,134.714285714286
2022-09-25,81,129.4285714,26409,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,129.428571428571
2022-09-26,151,130.8571429,26560,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,130.857142857143
2022-09-27,114,122.4285714,26674,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,122.428571428571
2022-09-28,95,115,26769,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,115
2022-09-29,121,110.7142857,26890,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,110.714285714286
2022-09-30,119,109,27009,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,109
2022-10-01,83,109.1428571,27092,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,109.142857142857
2022-10-02,66,107,27158,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,107
2022-10-03,98,99.42857143,27256,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,99.4285714285714
2022-10-04,86,95.42857143,27342,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,95.4285714285714
2022-10-05,91,94.85714286,27433,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,94.8571428571429
2022-10-06,106,92.71428571,27539,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,92.7142857142857
2022-10-07,86,88,27625,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,88
2022-10-08,51,83.42857143,27676,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,83.4285714285714
2022-10-09,64,83.14285714,27740,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,83.1428571428572
2022-10-10,93,82.42857143,27833,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,82.4285714285714
2022-10-11,76,81,27909,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,81
2022-10-12,67,77.57142857,27976,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,77.5714285714286
2022-10-13,76,73.28571429,28052,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,73.2857142857143
2022-10-14,68,70.71428571,28120,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,70.7142857142857
2022-10-15,49,70.42857143,28169,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,70.4285714285714
2022-10-16,45,67.71428571,28214,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,67.7142857142857
2022-10-17,69,64.28571429,28283,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,64.2857142857143
2022-10-18,54,61.14285714,28337,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,61.1428571428572
2022-10-19,46,58.14285714,28383,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,58.1428571428572
2022-10-20,67,56.85714286,28450,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,56.8571428571429
2022-10-21,53,54.71428571,28503,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,54.7142857142857
2022-10-22,34,52.57142857,28537,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,52.5714285714286
2022-10-23,26,49.85714286,28563,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,49.8571428571429
2022-10-24,56,48,28619,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,48
2022-10-25,41,46.14285714,28660,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,46.1428571428572
2022-10-26,59,48,28719,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,48
2022-10-27,53,46,28772,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,46
2022-10-28,43,44.57142857,28815,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,44.5714285714286
2022-10-29,28,43.71428571,28843,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,43.7142857142857
2022-10-30,22,43.14285714,28865,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,43.1428571428572
2022-10-31,48,42,28913,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,42
2022-11-01,42,42.14285714,28955,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,42.1428571428571
2022-11-02,41,39.57142857,28996,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,39.5714285714286
2022-11-03,38,37.42857143,29034,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,37.4285714285714
2022-11-04,34,36.14285714,29068,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,36.1428571428572
2022-11-05,32,36.71428571,29100,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,36.7142857142857
2022-11-06,25,37.14285714,29125,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,37.1428571428572
2022-11-07,40,36,29165,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,36
2022-11-08,28,34,29193,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,34
2022-11-09,29,32.28571429,29222,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,32.2857142857143
2022-11-10,24,30.28571429,29246,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,30.2857142857143
2022-11-11,29,29.57142857,29275,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,29.5714285714286
2022-11-12,17,27.42857143,29292,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,27.4285714285714
2022-11-13,23,27.14285714,29315,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,27.1428571428571
2022-11-14,43,27.57142857,29358,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,27.5714285714286
2022-11-15,19,26.28571429,29377,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,26.2857142857143
2022-11-16,20,25,29397,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,25
2022-11-17,15,23.71428571,29412,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,23.7142857142857
2022-11-18,31,24,29443,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,24
2022-11-19,18,24.14285714,29461,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,24.1428571428571
2022-11-20,16,23.14285714,29477,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,23.1428571428571
2022-11-21,20,19.85714286,29497,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,19.8571428571429
2022-11-22,18,19.71428571,29515,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,19.7142857142857
2022-11-23,18,19.42857143,29533,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,19.4285714285714
2022-11-24,16,19.57142857,29549,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,19.5714285714286
2022-11-25,12,16.85714286,29561,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,16.8571428571429
2022-11-26,15,16.42857143,29576,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,16.4285714285714
2022-11-27,7,15.14285714,29583,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,15.1428571428571
2022-11-28,23,15.57142857,29606,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,15.5714285714286
2022-11-29,16,15.28571429,29622,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,15.2857142857143
2022-11-30,19,15.42857143,29641,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,15.4285714285714
2022-12-01,25,16.71428571,29666,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,16.7142857142857
2022-12-02,12,16.71428571,29678,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,16.7142857142857
2022-12-03,8,15.71428571,29686,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,15.7142857142857
2022-12-04,7,15.71428571,29693,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,15.7142857142857
2022-12-05,28,16.42857143,29721,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,16.4285714285714
2022-12-06,9,15.42857143,29730,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,15.4285714285714
2022-12-07,10,14.14285714,29740,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,14.1428571428571
2022-12-08,18,13.14285714,29758,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,13.1428571428571
2022-12-09,8,12.57142857,29766,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,12.5714285714286
2022-12-10,8,12.57142857,29774,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,12.5714285714286
2022-12-11,5,12.28571429,29779,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,12.2857142857143
2022-12-12,11,9.857142857,29790,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,9.85714285714286
2022-12-13,2,8.857142857,29792,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,8.85714285714286
2022-12-14,12,9.142857143,29804,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,9.14285714285714
2022-12-15,10,8,29814,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,8
2022-12-16,13,8.714285714,29827,Data as Reported to CDC as of 04 Jan 2023 2:00 PM EDT,2023-01-06,8.71428571428571
